隱喻	6	
起用	6	
海味	6	
九巴	6	
轉眼間	6	
航空公司	6	
戴眼鏡	6	
唔忿氣	6	
取而代之	6	
冶	6	
大理石	6	
假冒	6	
改造	6	
訛	6	
不厭其煩	6	
抒發	6	
辛酸	6	
打和	6	
喜帖	6	
鴛鴦	6	
花款	6	
開脫	6	
山林	6	
醜陋	6	
飲得杯落	6	
撕裂	6	
低音	6	
軚	6	
撇開	6	
年尾	6	
精密	6	
軍事	6	
訓斥	6	
此起彼落	6	
有平	6	
入秋	6	
羔羊	6	
年報	6	
違背	6	
涉嫌	6	
面目模糊	6	
蹂	6	
一族	6	
季候風	6	
呵欠	6	
認領	6	
撞邪	6	
艷	6	
咄	6	
執輸	6	
巫婆	6	
乘虛而入	6	
唐伯虎	6	
只怕	6	
九龍城	6	
漏口	6	
軍備	6	
抒情	6	
電器	6	
陣營	6	
株	6	
言猶在耳	6	
星期四	6	
簡樸	6	
建造	6	
男校	6	
點止	6	
園地	6	
老鴇	6	
扮嘢	6	
廣府話	6	
給予	6	
寅	6	
簡潔	6	
致命傷	6	
枯燥	6	
小懲大戒	6	
裹	6	
培訓	6	
股息	6	
笑容可掬	6	
瑜伽	6	
保鮮紙	6	
錯別字	6	
簡化	6	
火線	6	
絲打	6	
沙發	6	
職能	6	
竿	6	
過節	6	
輕薄	6	
熱帶氣旋	6	
滾動	6	
保佑	6	
祖宗	6	
美妙	6	
逝去	6	
濃烈	6	
入座	6	
嘉賓	6	
拳擊	6	
繩索	6	
雄性	6	
星球	6	
清一色	6	
徒勞無功	6	
預謀	6	
喉管	6	
衰老	6	
欺壓	6	
斷然	6	
時鐘	6	
退聯	6	
利是封	6	
殘留	6	
總裁	6	
股份	6	
出品	6	
半推半就	6	
腎	6	
打探	6	
判若兩人	6	
金手指	6	
衰格	6	
時針	6	
誦	6	
有救	6	
浸淫	6	
富翁	6	
粉絲	6	
腐敗	6	
除外	6	
羞恥	6	
蒸氣	6	
避難	6	
寄予	6	
滿口	6	
打比	6	
過手	6	
demo	6	
斬件	6	
過招	6	
輸送	6	
馬後炮	6	
三思	6	
架構	6	
人造	6	
冇乜點	6	
錄影帶	6	
堅毅	6	
法制	6	
計時	6	
整日	6	
嘲諷	6	
揭開	6	
雕塑	6	
前因	6	
包車	6	
酷熱	6	
挽留	6	
碰頭	6	
縮影	6	
鬥志	6	
交差	6	
比如	6	
還擊	6	
政見	6	
氯	6	
熱線	6	
當差	6	
梳理	6	
前夕	6	
心理學	6	
編排	6	
翩翩	6	
氣喘	6	
正選	6	
逍遙	6	
拈	6	
心智	6	
臉頰	6	
吵鬧	6	
無緣無故	6	
衣服	6	
無理取鬧	6	
尾巴	6	
蹂躪	6	
請教	6	
橋樑	6	
是必	6	
交人	6	
全天候	6	
負評	6	
親生	6	
散水	6	
噚晚	6	
迷糊	6	
cert	6	
洩露	6	
石油	6	
仆硬街	6	
手筆	6	
定論	6	
口窒窒	6	
剝落	6	
級別	6	
錐心	6	
歐盟	6	
瑣碎	6	
離間	6	
左近	6	
剖析	6	
手緊	6	
後續	6	
本位	6	
雅典	6	
手提電腦	6	
出差	6	
叫醒	6	
貼出	6	
包剪揼	6	
光管	6	
放閃	6	
頭馬	6	
關二哥	6	
施壓	6	
草原	6	
投放	6	
食宵	6	
裝飾	6	
險境	6	
哀樂	6	
擺設	6	
高昂	6	
黑椒	6	
神通廣大	6	
氣結	6	
堅信	6	
難能可貴	6	
自足	6	
施展	6	
自責	6	
齊心	6	
死心塌地	6	
和顏悅色	6	
轟炸	6	
副學士	6	
激將法	6	
放飯	6	
pok	6	
膳	6	
艱澀	6	
童書	6	
陳年	6	
同胞	6	
音符	6	
司法覆核	6	
手信	6	
頭面	6	
目測	6	
止痛	6	
黑絲	6	
攣	6	
奉獻	6	
堅守	6	
傳開	6	
本應	6	
如意算盤	6	
教養	6	
銜頭	6	
決勝	6	
獨身	6	
一條心	6	
交涉	6	
成效	6	
予以	6	
槍殺	6	
沉悶	6	
為期	6	
影子	6	
高空	6	
逗留	6	
悠悠	6	
檸檬茶	6	
附送	6	
孩童	6	
附錄	6	
風頭火勢	6	
紅腸	6	
交替	6	
頭落	6	
少許	6	
時間表	6	
整容	6	
影帶	6	
小圈子	6	
憎恨	6	
代為	6	
氣旋	6	
後年	6	
塌地	6	
戾	6	
宣稱	6	
人頭湧湧	6	
迷宮	6	
破格	6	
部位	6	
前鋒	6	
放生	6	
當面	6	
檔案	6	
理虧	6	
亂世	6	
趴	6	
鼻孔	6	
赤手空拳	6	
詫異	6	
適逢	6	
警告信	6	
騾	6	
鬼門關	6	
想來	6	
掃射	6	
代言	6	
榨汁	6	
便利店	6	
功勞	6	
不事生產	6	
毀容	6	
控訴	6	
敵意	6	
搬屋	6	
吃喝玩樂	6	
前題	6	
交配	6	
定局	6	
滅火筒	6	
藍籌	6	
縮開	6	
紗布	6	
癌症	6	
來路	6	
被告	6	
駁嘴	6	
懶醒	6	
派別	6	
高貴	6	
碰上	6	
馬虎	6	
早日	6	
紙包	6	
判決	6	
投靠	6	
苦衷	6	
買少見少	6	
人心惶惶	6	
傲慢	6	
沸騰	6	
政務	6	
哀鳴	6	
宛	6	
病態	6	
袒	6	
謙遜	6	
巔峰	6	
觸犯	6	
沉船	6	
壓制	6	
粵曲	6	
機友	6	
砵	6	
霸道	6	
插曲	6	
樹木	6	
早洩	6	
輕小說	6	
澎	6	
蠶	6	
雪白	6	
唔識死	6	
自自然然	6	
自給自足	6	
短視	6	
政客	6	
忽冷忽熱	6	
襄	6	
格外	6	
貨倉	6	
老天爺	6	
紙幣	6	
沙漠	6	
亂七八糟	6	
鞭屍	6	
心花怒放	6	
自盡	6	
蠶食	6	
低B	6	
辨認	6	
當街	6	
元朗	6	
統戰	6	
記性	6	
民智	6	
落西	6	
睇場	6	
問長問短	6	
羔	6	
標緻	6	
惋	6	
耳窿	6	
仆到去	6	
連鎖店	6	
收留	6	
耳筒	6	
化妝品	6	
嚷	6	
頭尾	6	
譯本	6	
手藝	6	
跛	6	
縮骨遮	6	
罪案	6	
政棍	6	
放屁	6	
七仔	6	
心聲	6	
度量衡	6	
糾正	6	
新世界	6	
收緊	6	
喺處	6	
揭穿	6	
睽	6	
利好	6	
非但	6	
後路	6	
追擊	6	
收科	6	
連貫	6	
步槍	6	
雷公	6	
接二連三	6	
非凡	6	
歷歷在目	6	
裝作	6	
寫真	6	
蘊藏	6	
琉球	6	
水溫	6	
觸動	6	
日漸	6	
政界	6	
能幹	6	
快餐店	6	
水泡	6	
突擊	6	
輻	6	
落選	6	
鹹濕嘢	6	
彰顯	6	
以色列	6	
附加	6	
後頭	6	
單薄	6	
陳述	6	
日曆	6	
名作	6	
罪犯	6	
一笑置之	6	
床單	6	
破天荒	6	
驕傲	6	
總站	6	
屎橋	6	
相睇	6	
受不了	6	
相看	6	
爛仔	6	
人流	6	
年長	6	
傷感	6	
利潤	6	
怪唔得之	6	
相連	6	
血跡	6	
綁匪	6	
拆散	6	
就業	6	
臥	6	
午夜	6	
十八廿二	6	
啫喱	6	
試場	6	
叫法	6	
申報	6	
唾	6	
毛手毛腳	6	
住埋	6	
捐贈	6	
膚色	6	
大庭廣眾	6	
人日	6	
速戰速決	6	
硬仗	6	
飽滿	6	
舉辦	6	
眉宇間	6	
戴綠帽	6	
默哀	6	
忿氣	6	
寒風	6	
打風	6	
考察	6	
班主任	6	
密麻麻	6	
洗牌	6	
恨之入骨	6	
作踐	6	
鎗	6	
融會貫通	6	
斷送	6	
精英	6	
攬攬錫錫	6	
痴痴地	6	
鬆啲	6	
閃人	6	
歷久	6	
咬實牙關	6	
利率	6	
老幾	6	
志同道合	6	
打躉	6	
稱號	6	
拆穿	6	
趨向	6	
新仔	6	
假象	6	
開學	6	
質地	6	
噪音	6	
老定	6	
老家	6	
送死	6	
豈有此理	6	
一朝一夕	6	
戰利品	6	
總數	6	
世界級	6	
著緊	6	
山腳	6	
虧心	6	
鬆手	6	
受用	6	
堂皇	6	
花費	6	
倒模	6	
冇心機	6	
鋼鐵	6	
部長	6	
家居	6	
閒錢	6	
深遠	6	
澰	6	
講是非	6	
制止	6	
客串	6	
人之常情	6	
謊言	6	
西水	6	
山埃貼士	6	
排外	6	
質感	6	
脫身	6	
迎合	6	
恭維	6	
閑	6	
洗衣機	6	
坑渠	6	
薄弱	6	
世界仔	6	
家吓	6	
付款	6	
搶眼	6	
執迷不悟	6	
櫻花	6	
飽受	6	
緊身	6	
B仔	6	
鉗	6	
緊迫	6	
淒涼	6	
墨鏡	6	
新意	6	
部落	6	
蕩然無存	6	
頑強	6	
檸水	6	
家庭主婦	6	
受惠	6	
開火	6	
晚餐	6	
疏離	6	
面善	6	
澱粉	6	
儉	6	
註腳	6	
銳利	6	
桃花	6	
嫁人	5	
平實	5	
嗤之以鼻	5	
有司	5	
講到話	5	
蜜蜂	5	
看上	5	
水落石出	5	
典籍	5	
技藝	5	
麻痺	5	
神父	5	
燈飾	5	
暴跳如雷	5	
天份	5	
證人	5	
達致	5	
ham	5	
聽書	5	
焦慮	5	
臉龐	5	
幸災樂禍	5	
典禮	5	
熟識	5	
潛質	5	
MB	5	
外傳	5	
香口膠	5	
閱歷	5	
大減價	5	
月頭	5	
通告	5	
小調	5	
沐浴	5	
平坦	5	
大便	5	
公職	5	
注重	5	
嘔血	5	
白事	5	
截然不同	5	
無良	5	
套餐	5	
密室	5	
好賺	5	
外在	5	
無線電	5	
效法	5	
關公災難	5	
冀	5	
實心	5	
纜車	5	
起首	5	
鼾聲	5	
長凳	5	
白兔	5	
監督	5	
安撫	5	
電話簿	5	
曲奇	5	
長做	5	
哲理	5	
阻撓	5	
戰績	5	
審訊	5	
讚揚	5	
散沙	5	
線人	5	
近況	5	
大和	5	
中南海	5	
若隱若現	5	
監獄	5	
昇華	5	
交易所	5	
半夜三更	5	
困住	5	
膽怯	5	
祖父	5	
黑媽媽	5	
貌似	5	
即場	5	
蠢材	5	
隨機應變	5	
判別	5	
唆	5	
死貓	5	
實務	5	
小鳥	5	
玩泥沙	5	
唔憂	5	
窩輪	5	
冷箭	5	
明智	5	
絕境	5	
一路上	5	
両	5	
古物	5	
大批	5	
爭鬥	5	
女皇頭	5	
勞煩	5	
留學生	5	
駐守	5	
盲妹	5	
重逢	5	
身位	5	
戰亂	5	
周期	5	
懷舊	5	
真皮	5	
夠本	5	
晾衫	5	
服役	5	
不遂	5	
自我中心	5	
普查	5	
忘形	5	
周旋	5	
賓賓	5	
根底	5	
鄧小平	5	
藥力	5	
依據	5	
長櫈	5	
精確	5	
公信力	5	
風趣	5	
開胃	5	
吃力	5	
膽小	5	
心甘情願	5	
燒味	5	
戊	5	
時令	5	
姑姐	5	
古籍	5	
長沙	5	
鑒	5	
老脾	5	
勇士	5	
二人世界	5	
啄	5	
悲情	5	
銖	5	
通氣	5	
講台	5	
荒唐	5	
盲人	5	
夏日	5	
格格不入	5	
夠皮	5	
近似	5	
移交	5	
塵土	5	
一二邊	5	
充耳不聞	5	
悲歌	5	
與人無尤	5	
平成	5	
深切	5	
禍從口出	5	
報館	5	
取悅	5	
猩猩	5	
身價	5	
取暖	5	
取材	5	
風骨	5	
絕種	5	
平方	5	
悲涼	5	
夜更	5	
中二病	5	
七十一	5	
複數	5	
壞話	5	
蓮花	5	
北行	5	
視網膜	5	
期指	5	
體無完膚	5	
學年	5	
芝麻	5	
下盤	5	
心滿意足	5	
消閒	5	
球季	5	
造次	5	
晒命	5	
海濱	5	
徐徐	5	
抗戰	5	
炒車	5	
賽馬	5	
又點話	5	
走樣	5	
慘烈	5	
六藝	5	
峽	5	
炒賣	5	
警鐘	5	
玩到底	5	
幾多號	5	
黃泉	5	
奠	5	
車房	5	
店舖	5	
淑女	5	
骨架	5	
捉鬼	5	
巨著	5	
恆生	5	
慰問	5	
實用文	5	
簷	5	
實實在在	5	
窗台	5	
史學	5	
侵蝕	5	
出嚟行	5	
史實	5	
歌星	5	
N年	5	
𡃁	5	
罰錢	5	
火牛	5	
誠惶誠恐	5	
補救	5	
進出	5	
便當	5	
崛	5	
忍無可忍	5	
上載	5	
悅目	5	
慘情	5	
對峙	5	
cafe	5	
唱口	5	
納入	5	
縮細	5	
上聲	5	
下游	5	
在職	5	
轉型	5	
慘劇	5	
地利	5	
旋即	5	
加錢	5	
去定	5	
地埗	5	
地域	5	
地基	5	
老西	5	
舞蹈	5	
流星	5	
貿貿然	5	
變態佬	5	
專才	5	
嘴巴	5	
交頭接耳	5	
早退	5	
使勁	5	
知難而退	5	
到場	5	
歌喉	5	
解畫	5	
留神	5	
嬌嗲	5	
織女	5	
傾瀉	5	
轉校	5	
姻緣	5	
訂立	5	
直認	5	
耐力	5	
細路哥	5	
食環署	5	
晒相	5	
恆心	5	
持久	5	
幾條街	5	
下層	5	
失血	5	
鬢	5	
燃點	5	
轉機	5	
鬼才	5	
學生妹	5	
轉數	5	
丘	5	
栗	5	
商科	5	
擺動	5	
敗露	5	
解究	5	
發酵	5	
到埗	5	
毛管	5	
糊口	5	
錦繡	5	
嗱嗱臨	5	
史料	5	
波動	5	
白頭偕老	5	
全線	5	
對等	5	
對策	5	
仰慕	5	
清澈	5	
工友	5	
寓意	5	
就係噉	5	
英勇	5	
停頓	5	
黝	5	
走失	5	
用者	5	
皂	5	
動量	5	
素顏	5	
鴉片	5	
素食	5	
鼻水	5	
商機	5	
藩	5	
加鹽加醋	5	
卿卿我我	5	
娶老婆	5	
造反	5	
秋風	5	
工幹	5	
水深火熱	5	
埲	5	
等閒	5	
泣不成聲	5	
跑車	5	
召集	5	
清秀	5	
種子	5	
詣	5	
注視	5	
起勢咁	5	
解構	5	
雞碎	5	
雜種	5	
直通	5	
污水	5	
遠大	5	
春袋	5	
警局	5	
佛教	5	
算帳	5	
上場	5	
上報	5	
下底	5	
胖	5	
全速	5	
顛簸	5	
綠化	5	
問好	5	
鉤	5	
埋站	5	
蔗渣	5	
上岸	5	
失敬	5	
笑到面黃	5	
飲管	5	
在即	5	
翳焗	5	
發球	5	
卸責	5	
舞姿	5	
冊子	5	
萬里長城	5	
陶瓷	5	
立時	5	
鬼臉	5	
俘	5	
相當於	5	
發炎	5	
埋牙	5	
玩殘	5	
事必	5	
睇得開	5	
李小龍	5	
怕怕	5	
勻稱	5	
呼氣	5	
面目全非	5	
去除	5	
巉	5	
參賽	5	
動盪	5	
牛油	5	
加工	5	
加州	5	
鬼頭	5	
門牌	5	
求之不得	5	
無所適從	5	
觀音兵	5	
跌幅	5	
球賽	5	
歡心	5	
雞蛋仔	5	
跑數	5	
玩火	5	
本末倒置	5	
專長	5	
發毛	5	
夭折	5	
商討	5	
貸	5	
國民黨	5	
登報	5	
唔見得光	5	
飲料	5	
營業	5	
暗笑	5	
振振有詞	5	
wet	5	
抿	5	
發惡	5	
一拍即合	5	
傾談	5	
現代化	5	
班馬	5	
愧疚	5	
香水	5	
賈	5	
素來	5	
炒樓	5	
方針	5	
變數	5	
素人	5	
陰險	5	
造詣	5	
搏鬥	5	
滲透	5	
出入境	5	
怕事	5	
到時到候	5	
用具	5	
屏障	5	
開天窗	5	
車軌	5	
同袍	5	
廢老	5	
等份	5	
先入為主	5	
件頭	5	
妥善	5	
玩串	5	
物超所值	5	
宿命	5	
動亂	5	
不辭而別	5	
照耀	5	
勻循	5	
礙於	5	
照肺	5	
拋磚	5	
上畫	5	
缺陷	5	
姪仔	5	
弦樂	5	
賞面	5	
對號入座	5	
充公	5	
諮	5	
降溫	5	
嘉年華	5	
爽皮	5	
往返	5	
矯	5	
跨越	5	
pub	5	
府上	5	
談及	5	
火速	5	
使者	5	
記憶力	5	
同聲同氣	5	
田地	5	
歌舞	5	
貪污	5	
撥亂反正	5	
上演	5	
卡啦	5	
知識份子	5	
促使	5	
農業	5	
白紙黑字	5	
可歌可泣	5	
動彈	5	
話劇	5	
撤退	5	
冷不防	5	
補貼	5	
烏龜	5	
車速	5	
蛾	5	
動容	5	
細看	5	
次文化	5	
激戰	5	
反叛	5	
黑白分明	5	
笙	5	
擠眉弄眼	5	
大同小異	5	
大檸樂	5	
仁義	5	
上映	5	
暢銷	5	
源源不絕	5	
風月	5	
肥妹	5	
回本	5	
死別	5	
無他	5	
密集	5	
巨無霸	5	
婿	5	
陪伴	5	
威爾斯	5	
校務	5	
位於	5	
愛心	5	
磁碟	5	
白頭髮	5	
一盤散沙	5	
夠薑	5	
曝光率	5	
婦女	5	
風潮	5	
行兇	5	
刻薄	5	
帳戶	5	
淮	5	
奴才	5	
記者會	5	
通電	5	
重組	5	
外遊	5	
兼備	5	
難保	5	
不羈	5	
夾錢	5	
戒心	5	
按鈕	5	
注入	5	
介乎	5	
傷者	5	
擠壓	5	
弓箭	5	
大紅大紫	5	
賭注	5	
俘虜	5	
起家	5	
透支	5	
道具	5	
趾	5	
樣本	5	
帳篷	5	
拜金	5	
拍賣	5	
路軌	5	
粗糙	5	
詩意	5	
笑點	5	
周遊	5	
一馬當先	5	
長途	5	
憑空	5	
局部	5	
不慎	5	
天黑	5	
外資	5	
潛入	5	
急住	5	
致意	5	
道地	5	
好吃	5	
侏	5	
藉此	5	
善用	5	
坐地	5	
大鑒	5	
開關	5	
少之又少	5	
配有	5	
結實	5	
羚	5	
案發	5	
行行企企	5	
心水清	5	
孤僻	5	
國畫	5	
國產	5	
三文魚	5	
古裝	5	
界定	5	
輕描淡寫	5	
湖南	5	
愛理不理	5	
月份	5	
蜿蜒	5	
公升	5	
菜刀	5	
千叮萬囑	5	
摒	5	
起哄	5	
內向	5	
外號	5	
國企	5	
始於	5	
叛徒	5	
冷落	5	
郡	5	
死狗	5	
階梯	5	
至親	5	
師徒	5	
搖擺	5	
場口	5	
庶民	5	
惡死	5	
中計	5	
幫補	5	
師妹	5	
時興	5	
凌厲	5	
堵塞	5	
三言兩語	5	
姓氏	5	
起泡	5	
刺痛	5	
一式一樣	5	
與生俱來	5	
公斤	5	
獻醜	5	
盛事	5	
懷住	5	
風乾	5	
蔓延	5	
修成正果	5	
可取	5	
好極	5	
無懼	5	
傑作	5	
安頓	5	
扭計骰	5	
天衣無縫	5	
戌	5	
賓客	5	
朋輩	5	
近視	5	
直通車	5	
共存	5	
排骨	5	
劣勢	5	
風向	5	
遮掩	5	
小生	5	
新加坡	5	
情敵	5	
國寶	5	
駐足	5	
追打	5	
dur	5	
真空	5	
無能為力	5	
月曆	5	
追憶	5	
貼錢	5	
追溯	5	
愛意	5	
司令	5	
fea	5	
借啲意	5	
冒出	5	
情歌	5	
何止	5	
木偶	5	
一臂之力	5	
行房	5	
詩作	5	
懷孕	5	
咇	5	
豐滿	5	
挾	5	
甘心情願	5	
濕滯	5	
鱗	5	
女婿	5	
趷	5	
挑機	5	
數一數二	5	
防衛	5	
西藥	5	
三幾	5	
受難	5	
星座	5	
灶	5	
橫過	5	
祕	5	
怨氣	5	
改進	5	
膜拜	5	
兩難	5	
盯住	5	
吹脹	5	
主人翁	5	
札	5	
番梘	5	
震耳欲聾	5	
巨人	5	
浪花	5	
騷動	5	
睡覺	5	
過境	5	
有否	5	
心臟病	5	
年度	5	
開身	5	
替身	5	
煉獄	5	
推銷	5	
猶豫不決	5	
豁免	5	
大開眼界	5	
入紙	5	
有待	5	
招架	5	
軌跡	5	
藏有	5	
作反	5	
腐化	5	
姨姨	5	
怨恨	5	
簡約	5	
報紙佬	5	
積蓄	5	
綑綁	5	
串連	5	
爆滿	5	
富士	5	
倘若	5	
作主	5	
軌道	5	
旗袍	5	
弊在	5	
簽到	5	
悍	5	
拳打腳踢	5	
橫衝直撞	5	
疑點	5	
受苦	5	
賣力	5	
出煙	5	
沖淡	5	
國色天香	5	
選手	5	
美景	5	
糙	5	
殘廢	5	
穀	5	
趕快	5	
硬食	5	
入流	5	
九龍塘	5	
征服	5	
陵	5	
一皮	5	
壯觀	5	
黝黑	5	
老鬼	5	
格律詩	5	
花燈	5	
可恨	5	
低胸	5	
眼冤	5	
偷渡	5	
肴底	5	
主人家	5	
殭屍	5	
拖拖拉拉	5	
果斷	5	
求情	5	
高材生	5	
累人累物	5	
度住	5	
年生	5	
豈不是	5	
表露無遺	5	
命理	5	
血水	5	
緩衝	5	
債務	5	
虛弱	5	
濃縮	5	
自動自覺	5	
懷緬	5	
吸塵	5	
酥	5	
虛幻	5	
鎖上	5	
跟風	5	
一蹶不振	5	
樂在其中	5	
打翻	5	
枷鎖	5	
入廠	5	
梯級	5	
裝模作樣	5	
入市	5	
賣淫	5	
勝地	5	
統稱	5	
上庭	5	
美味	5	
分秒必爭	5	
活躍	5	
韋	5	
防腐劑	5	
滋擾	5	
山長水遠	5	
大驚小怪	5	
捐款	5	
木屋	5	
陣地	5	
出國	5	
出土	5	
性行為	5	
亡國	5	
晚年	5	
假意	5	
鎖定	5	
復古	5	
面頰	5	
臨別	5	
洗錢	5	
預防	5	
噴射	5	
顯著	5	
弊病	5	
間隔	5	
眼紅	5	
bug	5	
甩色	5	
茶葉	5	
醫肚	5	
招式	5	
精於	5	
晚宴	5	
鈕扣	5	
濕濕碎	5	
拚死	5	
冇朋友	5	
偉哥	5	
羞愧	5	
殺戮	5	
相距	5	
滑板	5	
淤	5	
自私自利	5	
殘缺	5	
山寨	5	
出神入化	5	
斷線	5	
展露	5	
出外	5	
此外	5	
義莊	5	
凋	5	
前半	5	
水馬	5	
稱謂	5	
手掣	5	
計有	5	
埃及	5	
沉吟	5	
左面	5	
客家人	5	
表揚	5	
罪證	5	
心涼	5	
恩情	5	
chur	5	
勸服	5	
代號	5	
籌錢	5	
天翻地覆	5	
決戰	5	
短命	5	
超任	5	
整潔	5	
錯手	5	
定食	5	
氧化	5	
多鳩餘	5	
驢	5	
被逼	5	
假手於人	5	
一聲令下	5	
動武	5	
突顯	5	
苦功	5	
溶化	5	
市值	5	
前往	5	
草紙	5	
石碑	5	
分區	5	
鄉村	5	
插水	5	
暱	5	
當天	5	
容乜易	5	
散播	5	
北半球	5	
歎世界	5	
落空	5	
黑市	5	
散晒	5	
修訂	5	
法證	5	
冇到	5	
心算	5	
奈河橋	5	
食正	5	
收藏	5	
守法	5	
草擬	5	
熱戀	5	
驚天動地	5	
挽救	5	
一走了之	5	
超必	5	
民選	5	
頻道	5	
當代	5	
理工	5	
信賴	5	
掃興	5	
牌照	5	
檢控	5	
妖怪	5	
險惡	5	
吶喊	5	
韻律	5	
斥責	5	
民風	5	
負荷	5	
頻頻	5	
酵	5	
唔生性	5	
寫字檯	5	
儀器	5	
請坐	5	
小冊子	5	
黑洞	5	
元首	5	
王者	5	
皇天	5	
沒趣	5	
四散	5	
食客	5	
首飾	5	
分組	5	
闡	5	
熱切	5	
翻滾	5	
手無寸鐵	5	
戮	5	
團年	5	
撬	5	
藍領	5	
蹄	5	
cool	5	
副作用	5	
不近人情	5	
邑	5	
一身蟻	5	
一窩蜂	5	
hihi	5	
高歌	5	
雪藏	5	
單反	5	
光譜	5	
決不	5	
一鼓作氣	5	
黑板	5	
健全	5	
馬經	5	
能耐	5	
散心	5	
請客	5	
高溫	5	
勸交	5	
碌嘢	5	
四正	5	
標記	5	
單向	5	
踭	5	
短缺	5	
九唔搭八	5	
首長	5	
核對	5	
隨地	5	
林林總總	5	
茶走	5	
汽車	5	
後勤	5	
唔係咁講	5	
偏向	5	
不見不散	5	
彩虹	5	
本性	5	
高燒	5	
分流	5	
背面	5	
鬧鐘	5	
情竇初開	5	
氣派	5	
養活	5	
氣流	5	
錄影機	5	
頭車	5	
長線	5	
市況	5	
怪責	5	
黑箱	5	
屢敗屢戰	5	
整傷	5	
攤牌	5	
滄海桑田	5	
名譽	5	
一哥	5	
口水戰	5	
港姐	5	
引述	5	
迷幻	5	
掉落	5	
底蘊	5	
陸軍	5	
分支	5	
與時並進	5	
大打折扣	5	
痛風	5	
禽獸	5	
毒癮	5	
不省人事	5	
㷫	5	
吊頸	5	
準繩	5	
翻生	5	
堯	5	
奔跑	5	
名貴	5	
大失所望	5	
洋溢	5	
填寫	5	
接濟	5	
自殘	5	
相安無事	5	
等級	5	
謙虛	5	
休止	5	
定力	5	
干戈	5	
不甘示弱	5	
笪	5	
峻	5	
定啦	5	
收口	5	
殉情	5	
比比皆是	5	
幾何級數	5	
渲染	5	
贊同	5	
栗子	5	
咀咒	5	
事後孔明	5	
睇火	5	
同期	5	
雪景	5	
父親節	5	
頭獎	5	
紅燒	5	
靈堂	5	
書檯	5	
規劃	5	
梘	5	
紅白	5	
一氣呵成	5	
正印	5	
BB仔	5	
如痴如醉	5	
水喉	5	
雷霆	5	
頃刻	5	
苦難	5	
寶物	5	
傳真	5	
本色	5	
金幣	5	
規例	5	
蔣	5	
估值	5	
涼快	5	
IQ	5	
離島	5	
借助	5	
書畫	5	
王牌	5	
高雅	5	
增進	5	
好自為之	5	
氣象	5	
放慢	5	
光復	5	
寬頻	5	
死死氣	5	
生事	5	
奶油	5	
無關痛癢	5	
早排	5	
渦	5	
養育	5	
腑	5	
收件	5	
除笨有精	5	
武斷	5	
天下太平	5	
視力	5	
離合	5	
撿	5	
筍工	5	
機師	5	
身有屎	5	
寬鬆	5	
恩愛	5	
放榜	5	
航行	5	
喧鬧	5	
揩	5	
搭船	5	
七情上面	5	
音訊	5	
棚	5	
做低	5	
限度	5	
派系	5	
收益	5	
土匪	5	
見外	5	
名利	5	
散開	5	
驚為天人	5	
靠近	5	
洩氣	5	
今個星期	5	
歸來	5	
功績	5	
自便	5	
長沙灣	5	
衝破	5	
杭	5	
飯錢	5	
成名	5	
臂章	5	
咖哩	5	
烤	5	
油然而生	5	
城邦	5	
五湖四海	5	
名家	5	
伏特	5	
當值	5	
傳世	5	
挫折	5	
羽毛球	5	
金曲	5	
心腹	5	
派發	5	
生父	5	
後裔	5	
闔	5	
化水	5	
背住	5	
落葉	5	
肉眼	5	
耿耿於懷	5	
告發	5	
告白	5	
越過	5	
挫敗	5	
操練	5	
聞名	5	
接待	5	
大額	5	
檢視	5	
頂撞	5	
昨天	5	
民眾	5	
庸俗	5	
磚頭	5	
寫照	5	
正派	5	
煩膠	5	
總編輯	5	
分一杯羹	5	
研究所	5	
健身	5	
紅人	5	
司儀	5	
潦	5	
一條龍	5	
有限公司	5	
全心全意	5	
纏身	5	
傾訴	5	
嗚咽	5	
定格	5	
貨物	5	
陳詞	5	
處長	5	
心酸	5	
可不是	5	
咔嚓	5	
放任	5	
結結巴巴	5	
同儕	5	
熱誠	5	
收檔	5	
法文	5	
金牛	5	
鄉音	5	
唉聲嘆氣	5	
煙頭	5	
顧住	5	
演習	5	
嚥	5	
改口	5	
預早	5	
求職	5	
由自可	5	
驚慌	5	
心理作用	5	
鏗鏘	5	
論斷	5	
過鬼	5	
住宿	5	
漢族	5	
顯現	5	
敗家	5	
洗頭水	5	
湯勺	5	
銷魂	5	
眼光光	5	
恨錯	5	
無日無之	5	
停電	5	
人材	5	
蓉	5	
有骨	5	
和藹可親	5	
老作	5	
櫃桶	5	
心急如焚	5	
湯底	5	
精髓	5	
閃卡	5	
相簿	5	
推卸	5	
眼花	5	
改建	5	
壹	5	
相等	5	
銷量	5	
調教	5	
染指	5	
炒股票	5	
聲勢	5	
量子力學	5	
疾病	5	
骷髏骨	5	
老嘢	5	
相擁	5	
臍	5	
假若	5	
邊處	5	
聆訊	5	
面積	5	
趨之若鶩	5	
智力	5	
滑行	5	
賣錢	5	
作詞	5	
未知數	5	
企硬	5	
年華	5	
擁吻	5	
周不時	5	
斟酌	5	
茶杯	5	
逐步	5	
揸手	5	
腐蝕	5	
銀仔	5	
碗碟	5	
獨居	5	
壯丁	5	
傻更更	5	
日光日白	5	
傻更	5	
坐以待斃	5	
認命	5	
屎眼	5	
道符	5	
嫵媚	5	
預示	5	
情有可原	5	
凋零	5	
回饋	5	
調理	5	
用得著	5	
掀開	5	
厚望	5	
